Year,Month,Day,Hour,Tamb [deg C],Azimuth [degree],Cloudopacity [%],DewPoint [deg C],Pw [cm],Pressure [mbar],WindDir [degree],WindVel [m/s],Zenith [degree],RelativeHumidity,GHI [W/m2]
2018,5,28,16,26.9,67,10.2,25.1,6.2,1009.3,209,1.2,50,90.2,505
2018,5,28,17,27.1,69,14.9,25.4,6.2,1009,220,1.1,64,90,301
2018,5,28,18,28,69,54.1,25.6,6.16,1009,250,0.7,78,87.3,68
2018,5,29,7,24.6,-69,15.7,23.2,6.03,1011.3,62,0.9,84,91.5,33
2018,5,29,8,25.3,-69,26.7,23.4,5.99,1011.7,44,0.8,71,89,170
2018,5,29,9,26.2,-68,18.6,23.3,5.99,1012.2,6,0.5,57,84.3,368
2018,5,29,10,27,-64,20.8,23.2,6,1012.8,318,0.7,43,80,516
2018,5,29,11,27.5,-55,8.5,23.4,5.97,1012.6,307,0.8,30,78.3,728
2018,5,29,12,27.8,-32,7.6,23.8,5.92,1011.8,314,0.6,20,79.2,816
2018,5,29,13,28,12,27.1,24.2,5.88,1011,324,0.5,17,80,659
2018,5,29,14,28.4,46,48.5,24.2,5.83,1010.2,351,0.3,24,78.1,441
2018,5,29,15,28.9,60,33.9,23.7,5.8,1009.4,57,0.3,37,73.8,486
2018,5,29,16,29.4,66,40.9,23.3,5.76,1008.5,88,0.6,50,69.8,343
2018,5,29,17,29.3,69,76.9,23.4,5.77,1008.4,107,0.3,64,70.4,83
2018,5,29,18,28.8,69,60.5,24.1,5.8,1008.9,244,0.5,78,75.7,53
2018,5,30,7,25.6,-69,40.9,24.4,5.97,1010.7,100,0.9,84,92.8,33
2018,5,30,8,26.3,-69,34.4,24.5,5.96,1010.9,112,0.9,71,89.7,181
2018,5,30,9,27.3,-68,3.2,24.1,5.98,1011.2,138,1.1,57,83,460
2018,5,30,10,28.2,-64,0.3,23.8,6,1011.5,154,1.5,43,76.8,662
2018,5,30,11,28.7,-55,1.9,23.7,6.01,1011.3,164,1.6,30,74.5,782
2018,5,30,12,28.8,-32,37.7,24,6.02,1010.7,174,1.6,20,75.5,548
2018,5,30,13,28.8,12,34.6,24.3,6.03,1010,184,1.7,17,76.6,587
2018,5,30,14,28.7,46,52,24.4,6.04,1009.5,188,1.7,25,77.6,404
2018,5,30,15,28.5,60,30,24.4,6.05,1009.1,188,1.5,37,78.7,507
2018,5,30,16,28.2,66,25.4,24.4,6.06,1008.7,188,1.4,50,79.8,409
2018,5,30,17,28,68,29.6,24.6,6.13,1008.7,184,1.2,64,81.7,244
2018,5,30,18,27.8,69,77.9,24.9,6.24,1009.2,173,1,78,84.5,37
2018,5,31,7,25.4,-69,41.5,24.5,6.3,1011.5,133,1,85,94.8,29
2018,5,31,8,25.8,-69,41.5,24.4,6.28,1012,149,1,71,92,147
2018,5,31,9,26.5,-67,12.4,23.9,6.3,1012.5,168,1,57,85.9,407
2018,5,31,10,27.2,-64,2.2,23.5,6.31,1012.9,186,1.2,43,80.3,641
2018,5,31,11,27.5,-54,12.3,23.5,6.31,1012.8,192,1.2,30,78.6,697
2018,5,31,12,27.5,-31,36,23.9,6.3,1012.3,192,1.2,20,80.4,562
2018,5,31,13,27.5,12,72.3,24.2,6.28,1011.7,191,1.1,17,82.2,249
2018,5,31,14,27.3,45,72.6,24.4,6.28,1011.2,187,1,25,84.2,231
2018,5,31,15,27,60,75.9,24.5,6.3,1010.6,180,1,37,86.4,175
2018,5,31,16,26.6,66,42.9,24.6,6.31,1010,172,1,50,88.6,315
2018,5,31,17,26.5,68,84,24.7,6.32,1009.9,157,0.9,64,89.7,63
2018,5,31,18,26.6,69,86.5,24.8,6.32,1010.2,135,0.9,78,89.7,12
2018,6,1,7,25,-68,31.2,24.2,5.97,1011.9,80,0.6,85,95.4,37
2018,6,1,8,25.6,-69,40,24.4,5.89,1012.1,62,0.7,71,92.8,155
2018,6,1,9,26.6,-67,35.2,24.3,5.85,1012.4,56,0.6,57,87.6,316
2018,6,1,10,27.5,-63,0.2,24.3,5.8,1012.6,48,0.6,43,82.7,663
2018,6,1,11,28.2,-54,8.4,24.1,5.79,1012.5,13,0.6,30,78.6,734
2018,6,1,12,28.6,-31,37.1,23.8,5.79,1012,338,1,20,75.3,554
2018,6,1,13,29,11,49.2,23.5,5.8,1011.5,325,1.5,17,72.2,458
2018,6,1,14,28.9,45,60.1,23.4,5.8,1011,323,1.8,25,72.2,339
2018,6,1,15,28.4,60,68.4,23.6,5.8,1010.4,324,1.9,37,75.4,232
2018,6,1,16,27.9,66,71.9,23.8,5.79,1009.9,326,1.9,50,78.7,157
2018,6,1,17,27.2,68,68.3,23.9,5.79,1010,329,1.9,64,82.1,111
2018,6,1,18,26.5,69,69.6,23.9,5.79,1010.6,335,1.8,78,85.5,48
2018,6,2,7,24.4,-68,38,23.3,5.3,1011.5,102,0.8,85,93.2,39
2018,6,2,8,25.3,-69,50.1,23.3,5.3,1011.7,113,0.7,71,88.6,111
2018,6,2,9,26.8,-67,60,23.1,5.33,1011.9,119,0.5,57,80.3,186
2018,6,2,10,28.3,-63,63.7,22.9,5.36,1012.2,135,0.3,43,72.9,245
2018,6,2,11,29.3,-54,38.7,22.7,5.4,1012.1,232,0.4,30,67.7,496
2018,6,2,12,29.8,-31,12.1,22.3,5.45,1011.6,256,1.1,20,64.2,781
2018,6,2,13,30.4,11,2.6,22,5.51,1011.1,261,1.8,17,60.8,882
2018,6,2,14,30.5,45,0,21.9,5.52,1010.5,261,2.2,25,60,854
2018,6,2,15,30.3,59,0,22.1,5.49,1009.8,260,2.4,37,61.5,738
2018,6,2,16,30,65,24.3,22.2,5.46,1009.1,260,2.6,50,63.1,441
2018,6,2,17,29.7,68,58,22.8,5.34,1008.9,266,2.4,64,66.5,145
2018,6,2,18,29.3,69,33.2,23.8,5.15,1009.1,285,2,78,72,100
2018,6,3,7,26.6,-68,0,24,5.25,1010.6,328,1,85,85.9,51
2018,6,3,8,27.1,-68,0,24.1,5.33,1010.8,319,1,71,83.4,243
2018,6,3,9,28,-67,0,23.8,5.39,1011,310,1.3,57,78,462
2018,6,3,10,28.8,-63,21.3,23.5,5.45,1011.2,304,1.6,43,73,513
2018,6,3,11,29,-54,12.4,23.5,5.49,1011,295,1.8,31,71.9,695
2018,6,3,12,28.7,-31,9.5,23.7,5.5,1010.4,282,2,20,74.3,791
2018,6,3,13,28.4,11,23.9,24,5.52,1009.7,272,2.3,18,76.8,680
2018,6,3,14,28.2,44,19.6,24.2,5.5,1009.1,265,2.3,25,79,681
2018,6,3,15,27.9,59,30.3,24.4,5.45,1008.5,260,2,37,80.8,505
2018,6,3,16,27.7,65,8.1,24.5,5.4,1007.9,254,1.7,50,82.8,519
2018,6,3,17,27.9,68,53.3,24.8,5.32,1007.7,260,1.5,64,83.1,166
2018,6,3,18,28.5,68,42.6,25.1,5.22,1008,285,1.4,77,81.9,90
2018,6,4,7,25.4,-68,28.1,24.2,5.14,1010.2,260,0.1,85,92.9,51
2018,6,4,8,25.7,-68,0.1,24.3,5.08,1010.4,205,0.1,71,91.9,251
2018,6,4,9,26.3,-67,1.1,24.2,5.05,1010.5,225,0.7,57,88.5,466
2018,6,4,10,26.9,-63,3.9,24.2,5.03,1010.7,227,1.2,43,85.2,637
2018,6,4,11,27.4,-53,1,24.2,5,1010.5,228,1.5,31,82.7,799
2018,6,4,12,27.7,-31,1,24.1,4.97,1010.1,228,1.4,20,81,884
2018,6,4,13,28,11,3.1,24.1,4.95,1009.7,228,1.4,18,79.3,883
2018,6,4,14,28.3,44,1.3,24,4.92,1009.2,229,1.4,25,77.4,847
2018,6,4,15,28.5,59,3.3,23.7,4.89,1008.6,230,1.5,37,75.4,719
2018,6,4,16,28.7,65,16.3,23.5,4.87,1007.9,231,1.6,50,73.4,480
2018,6,4,17,28.8,68,20.3,23.7,4.86,1007.8,226,1.3,64,73.9,299
2018,6,4,18,28.9,68,78.7,24.4,4.87,1008.1,201,0.7,77,76.8,35
2018,6,5,7,25.7,-68,2.4,24.6,5.19,1010.7,59,0.6,85,93.2,51
2018,6,5,8,26.1,-68,2.5,24.8,5.25,1011.3,26,0.4,71,92.3,237
2018,6,5,9,26.5,-67,1.4,24.8,5.27,1011.8,262,0.3,57,90.3,455
2018,6,5,10,26.9,-63,2.5,24.8,5.3,1012.3,242,0.9,43,88.3,636
2018,6,5,11,27.1,-53,23.4,24.7,5.29,1012.4,234,1.3,31,86.9,615
2018,6,5,12,27.1,-31,9.2,24.6,5.24,1012.1,227,1.5,21,86.1,800
2018,6,5,13,27.2,11,12.2,24.5,5.2,1011.7,222,1.7,18,85.2,790
2018,6,5,14,27.1,44,3.6,24.3,5.11,1011.2,215,1.7,25,84.6,820
2018,6,5,15,27.1,59,0,24.2,4.97,1010.5,206,1.6,37,84.3,737
2018,6,5,16,27,65,1.4,24,4.84,1009.8,195,1.5,50,83.9,561
2018,6,5,17,27.2,68,7.1,24.3,4.79,1009.5,190,1.2,64,84.3,340
2018,6,5,18,27.7,68,21.3,25,4.83,1009.7,194,0.7,77,85.4,110
2018,6,5,19,28.2,67,0,25.7,4.86,1009.8,217,0.2,91,86.6,9
2018,6,6,7,25.6,-68,40.9,24.7,4.87,1011.3,109,0.8,85,95.1,29
2018,6,6,8,26.3,-68,4.4,25,4.99,1011.7,135,0.5,71,92.5,232
2018,6,6,9,27.3,-67,1.3,25.1,5.09,1012,188,0.8,57,87.7,446
2018,6,6,10,28.3,-62,24.8,25.2,5.19,1012.3,206,1.3,44,83.3,477
2018,6,6,11,28.9,-53,30.8,25.3,5.32,1012.3,217,1.7,31,80.8,530
2018,6,6,12,29.1,-31,30.5,25.3,5.47,1011.9,226,2.1,21,80.2,592
2018,6,6,13,29.3,10,19.1,25.4,5.62,1011.6,233,2.5,18,79.6,696
2018,6,6,14,29,44,24.8,25.5,5.73,1011.2,236,2.6,25,81.4,576
2018,6,6,15,28.3,58,18.8,25.6,5.78,1010.7,236,2.6,37,85.7,518
2018,6,6,16,27.6,65,1.7,25.8,5.84,1010.3,235,2.5,50,90.3,480
2018,6,6,17,27.4,67,39.6,26,5.83,1010.2,231,2.1,64,91.8,189
2018,6,6,18,27.8,68,65.2,26.1,5.77,1010.3,217,1.5,77,90.1,46
2018,6,7,7,25.6,-68,0,24.7,5.12,1011.4,147,1.1,85,94.9,44
2018,6,7,8,26.4,-68,0,24.9,5.15,1011.7,170,1.1,71,91.7,221
2018,6,7,9,27.4,-66,0,24.8,5.21,1011.9,199,1.5,57,86,436
2018,6,7,10,28.4,-62,0,24.8,5.27,1012.1,215,2.1,44,80.7,629
2018,6,7,11,28.8,-53,8.9,24.8,5.32,1011.9,222,2.5,31,78.9,704
2018,6,7,12,28.8,-31,33.1,25,5.37,1011.4,224,2.7,21,80.2,574
2018,6,7,13,28.7,10,28.7,25.2,5.42,1010.9,227,3,18,81.6,626
2018,6,7,14,28.3,43,6.1,25.2,5.44,1010.4,227,3,25,83.5,775
2018,6,7,15,27.7,58,32.8,25.1,5.45,1010,226,2.8,37,86,483
2018,6,7,16,27,65,54.4,25,5.45,1009.6,226,2.6,50,88.5,245
2018,6,7,17,27.1,67,5.5,25.1,5.42,1009.4,224,2.3,63,89.1,314
2018,6,7,18,27.8,68,40.1,25.6,5.35,1009.4,221,1.9,77,87.7,83
2018,6,8,7,25.9,-68,33.4,24.2,5.38,1011,281,0.8,85,90.6,28
2018,6,8,8,26.3,-68,24.1,24.6,5.39,1011.2,265,1.1,71,90.6,169
2018,6,8,9,27,-66,7.8,24.8,5.43,1011.4,253,1.6,57,87.7,399
2018,6,8,10,27.8,-62,5.9,25,5.48,1011.6,247,2.1,44,84.9,579
2018,6,8,11,28.1,-53,63,25.2,5.55,1011.4,244,2.4,31,84.6,277
2018,6,8,12,28,-31,70,25.5,5.64,1010.8,243,2.6,21,86.7,255
2018,6,8,13,27.9,10,53.8,25.8,5.74,1010.1,241,2.8,18,88.8,401
2018,6,8,14,27.7,43,43.6,25.8,5.79,1009.7,240,2.7,25,89.7,451
2018,6,8,15,27.5,58,45.5,25.6,5.78,1009.3,239,2.4,37,89.5,385
2018,6,8,16,27.2,64,59,25.3,5.78,1009,238,2.1,50,89.3,221
2018,6,8,17,27.5,67,77.4,25.1,5.73,1009.2,240,1.5,63,87,69
2018,6,8,18,28.2,68,81,24.9,5.63,1009.8,257,0.7,77,82.8,21
2018,6,8,19,28.8,67,11,24.8,5.53,1010.4,353,0.4,91,78.7,6
2018,6,9,7,25,-67,35.8,23.1,4.7,1010.8,91,0.9,85,89,35
2018,6,9,8,26.2,-68,0,23.4,4.73,1011.3,90,0.6,71,84.8,222
2018,6,9,9,27.6,-66,7.2,23.3,4.79,1011.8,90,0.2,57,77.7,405
2018,6,9,10,28.9,-62,9.5,23.2,4.86,1012.3,270,0.2,44,71.1,571
2018,6,9,11,29.8,-53,15.3,22.9,4.9,1012.2,252,0.6,31,66.7,666
2018,6,9,12,30.2,-31,3.3,22.6,4.93,1011.6,242,1.3,21,64,843
2018,6,9,13,30.6,10,0,22.3,4.95,1010.9,239,1.9,18,61.4,888
2018,6,9,14,30.7,43,0,22.2,4.93,1010.2,232,2.2,25,60.6,834
2018,6,9,15,30.5,58,0,22.2,4.88,1009.5,220,2.3,37,61.5,719
2018,6,9,16,30.3,64,0,22.3,4.82,1008.8,209,2.4,50,62.5,553
2018,6,9,17,30,67,0.4,22.6,4.77,1008.7,200,2.3,63,64.8,348
2018,6,9,18,29.7,68,12.7,23.3,4.74,1009.2,191,2.1,77,68.6,121
2018,6,9,19,29.4,67,2.6,23.9,4.71,1009.6,179,1.9,91,72.6,8
2018,6,10,7,25.6,-67,20.4,23.9,4.95,1011.5,119,1.7,85,90.3,44
2018,6,10,8,26.6,-68,0,24.1,4.94,1011.8,131,1.8,71,86,231
2018,6,10,9,28.1,-66,1.9,24.1,4.93,1012,148,2.4,57,78.9,438
2018,6,10,10,29.5,-62,1.1,24,4.92,1012.2,158,3,44,72.5,631
2018,6,10,11,30.5,-53,4.9,23.7,4.95,1012,167,3.4,31,67,737
2018,6,10,12,31.1,-31,49.1,23,5.01,1011.4,177,3.7,21,62.1,438
2018,6,10,13,31.7,10,38.1,22.3,5.08,1010.8,186,4,18,57.6,545
2018,6,10,14,31.8,43,32.5,22.1,5.14,1010.2,191,4.2,25,56.4,563
2018,6,10,15,31.5,58,35,22.2,5.2,1009.8,193,4.2,37,58,467
2018,6,10,16,31.1,64,18.4,22.4,5.26,1009.4,196,4.2,50,59.7,445
2018,6,10,17,30.8,67,18.6,22.8,5.33,1009.4,198,3.8,63,62.8,281
2018,6,10,18,30.4,68,55.1,23.6,5.41,1009.8,201,3,77,67.3,64
2018,6,11,7,26.7,-67,35.7,24.8,5.69,1011.5,161,2,85,89.4,35
2018,6,11,8,27.1,-67,13.3,25,5.77,1012,168,2.4,71,88.2,188
2018,6,11,9,27.6,-66,23.6,25.2,5.8,1012.4,175,3,57,86.4,332
2018,6,11,10,28.1,-62,20.7,25.3,5.82,1012.7,180,3.7,44,84.7,503
2018,6,11,11,28.4,-53,17.3,25.3,5.8,1012.6,181,4.2,31,83.1,636
2018,6,11,12,28.4,-31,26.3,25,5.74,1012,179,4.4,21,81.6,634
2018,6,11,13,28.5,9,29.7,24.7,5.68,1011.4,178,4.6,18,80.2,617
2018,6,11,14,28.6,42,36.5,24.5,5.63,1010.7,177,4.7,25,78.3,520
2018,6,11,15,28.9,58,46.6,24.3,5.6,1010,175,4.7,37,76,376
2018,6,11,16,29.2,64,54,24.1,5.57,1009.4,173,4.8,50,73.8,248
2018,6,11,17,29.3,67,79,24.2,5.57,1009.4,172,4.3,63,73.8,71
2018,6,11,18,29.2,68,70.5,24.6,5.58,1010.1,173,3.3,77,76,28
2018,6,12,7,26.3,-67,61.6,24.7,5.6,1012,167,2.3,85,90.5,12
2018,6,12,8,26.8,-67,59.9,24.7,5.6,1012.3,170,2.6,71,88.3,94
2018,6,12,9,27.4,-66,32.7,24.5,5.58,1012.7,173,3.3,57,84.6,299
2018,6,12,10,28,-62,30.6,24.4,5.55,1013.1,175,4,44,80.9,428
2018,6,12,11,28.3,-52,27,24.3,5.51,1012.9,176,4.3,31,78.9,556
2018,6,12,12,28.3,-31,31.2,24.2,5.46,1012.4,175,4.1,21,78.4,583
2018,6,12,13,28.4,9,28.4,24.2,5.41,1011.8,173,4,18,77.8,622
2018,6,12,14,28.5,42,13.8,24.1,5.32,1011.1,171,3.8,25,76.9,709
2018,6,12,15,28.8,57,27,24,5.21,1010.3,166,3.6,37,75.5,518
2018,6,12,16,29,64,33.9,24,5.09,1009.6,160,3.4,50,74.1,361
2018,6,12,17,29.3,67,61.6,24.3,5.05,1009.4,155,2.9,63,74.5,132
2018,6,12,18,29.5,67,68.4,25,5.07,1009.6,149,2,77,76.6,45
2018,6,13,7,26.3,-67,1.6,24.8,5.74,1011.6,135,0.9,85,91.4,40
2018,6,13,8,26.6,-67,20.4,25,5.81,1012,163,1,71,90.7,152
2018,6,13,9,26.8,-66,95.6,24.9,5.89,1012.5,195,1.6,57,89.2,19
2018,6,13,10,27,-62,77.3,24.8,5.97,1013,208,2.4,44,87.8,145
2018,6,13,11,27.1,-52,37.1,24.7,5.98,1013,206,2.9,31,86.9,472
2018,6,13,12,27,-31,62.3,24.6,5.91,1012.5,197,3,21,86.7,314
2018,6,13,13,26.9,9,12.8,24.4,5.84,1012,188,3.1,18,86.4,749
2018,6,13,14,27,42,0.9,24.2,5.76,1011.3,183,3.2,25,84.9,825
2018,6,13,15,27.3,57,3.2,24,5.67,1010.5,179,3.1,37,82.2,699
2018,6,13,16,27.7,64,3,23.8,5.57,1009.7,175,3.1,50,79.6,539
2018,6,13,17,27.9,67,9.3,23.9,5.55,1009.5,173,2.8,63,78.6,326
2018,6,13,18,28,67,64.5,24.1,5.59,1009.8,174,2.2,77,79.2,55
2018,6,14,7,25.3,-67,44.6,23.2,5.15,1011.3,127,1.8,85,88.2,22
2018,6,14,8,26,-67,16.5,23.4,5.15,1011.7,142,1.7,71,85.7,198
2018,6,14,9,27.1,-66,0.4,23.6,5.2,1012,169,1.8,58,81.1,437
2018,6,14,10,28.3,-62,0,23.8,5.25,1012.3,189,2.2,44,76.9,629
2018,6,14,11,28.9,-52,0.5,24,5.31,1012.1,201,2.5,32,75.1,770
2018,6,14,12,29,-31,2.7,24.2,5.37,1011.6,209,2.8,21,75.6,838
2018,6,14,13,29.1,9,6.9,24.4,5.43,1011.1,216,3.1,19,76,819
2018,6,14,14,28.9,42,5.3,24.5,5.48,1010.6,219,3.2,25,77.1,784
2018,6,14,15,28.4,57,0,24.4,5.51,1010.1,220,3.2,37,78.9,717
2018,6,14,16,28,64,11.8,24.3,5.55,1009.7,222,3.1,50,80.7,486
2018,6,14,17,27.9,67,11.2,24.6,5.54,1009.5,223,2.9,63,82.5,310
2018,6,14,18,28.2,67,46.7,25.3,5.5,1009.7,224,2.5,77,84.2,79
2018,6,15,7,25.5,-67,31.7,24.3,5.45,1011.5,201,1.7,85,93.3,31
2018,6,15,8,25.8,-67,26,24.5,5.54,1011.9,208,1.9,71,92.2,175
2018,6,15,9,26,-66,18,24.5,5.61,1012.4,220,2.3,58,91.1,365
2018,6,15,10,26.2,-62,24.1,24.4,5.68,1012.8,229,2.7,44,89.9,480
2018,6,15,11,26.1,-52,33.8,24.4,5.69,1012.9,231,2.9,32,90,509
2018,6,15,12,25.8,-31,14.7,24.3,5.63,1012.6,228,2.7,22,91.2,729
2018,6,15,13,25.5,9,1.9,24.2,5.57,1012.3,224,2.6,19,92.5,858
2018,6,15,14,25.7,42,5.1,24.1,5.47,1011.9,214,2.4,25,91,788
2018,6,15,15,26.4,57,1.9,24,5.32,1011.2,197,2.3,37,87,705
2018,6,15,16,27,64,22.8,23.9,5.17,1010.5,180,2.5,50,83.2,431
2018,6,15,17,27.6,67,35.2,24.1,5.08,1010.1,179,2.4,63,81.2,226
2018,6,15,18,28.3,67,58.7,24.7,5.06,1010,194,2.1,77,81,63
2018,6,16,7,25.8,-67,45.9,24.5,5.58,1010.8,193,1.8,85,92.5,25
2018,6,16,8,26.4,-67,41.1,24.7,5.6,1011.2,201,1.8,71,90.3,139
2018,6,16,9,27.2,-66,36.4,24.5,5.64,1011.6,213,1.8,58,85.4,283
2018,6,16,10,27.9,-62,21.4,24.3,5.69,1012,224,1.8,44,80.7,503
2018,6,16,11,28.2,-52,10.7,24.3,5.73,1012,233,1.8,32,79.1,699
2018,6,16,12,28.1,-31,17.9,24.5,5.74,1011.6,241,1.8,22,80.4,711
2018,6,16,13,28,9,12.7,24.6,5.75,1011.3,248,1.9,19,81.7,773
2018,6,16,14,27.8,42,1.9,24.6,5.75,1010.7,254,1.9,25,82.8,822
2018,6,16,15,27.5,57,0.5,24.5,5.74,1010.1,259,1.8,37,83.9,721
2018,6,16,16,27.2,64,7.2,24.4,5.73,1009.4,265,1.8,50,85,518
2018,6,16,17,27.1,66,48.8,24.5,5.76,1009.3,273,1.6,63,85.5,195
2018,6,16,18,27.2,67,82.2,24.6,5.85,1009.6,288,1.4,77,85.3,29
2018,6,17,7,24.4,-67,45.3,23.2,5.68,1010.7,86,0.6,85,93.4,24
2018,6,17,8,24.9,-67,30.7,23.2,5.55,1010.8,113,0.8,71,90.5,166
2018,6,17,9,25.9,-66,27.9,23.3,5.53,1011,153,0.7,58,85.6,326
2018,6,17,10,26.9,-62,24.4,23.4,5.51,1011.3,182,1,44,81,482
2018,6,17,11,27.5,-52,17.9,23.6,5.54,1011.1,201,1.3,32,79,647
2018,6,17,12,27.8,-31,23.8,23.9,5.6,1010.7,218,1.7,22,79.2,663
2018,6,17,13,28,8,14.2,24.2,5.66,1010.3,229,2.1,19,79.4,764
2018,6,17,14,28,41,3.3,24.2,5.68,1009.8,233,2.3,25,80.2,812
2018,6,17,15,27.6,57,0.2,24.1,5.67,1009.2,235,2.3,37,81.5,725
2018,6,17,16,27.2,64,0.3,24,5.66,1008.6,236,2.3,50,82.9,558
2018,6,17,17,26.7,66,19.8,23.9,5.67,1008.6,244,2,63,84.7,292
2018,6,17,18,26.2,67,75.3,23.8,5.7,1009,261,1.6,77,86.9,45
2018,6,18,7,24.4,-67,36.2,23.3,5.77,1010.5,154,1.4,85,93.9,28
2018,6,18,8,24.9,-67,36.8,23.2,5.82,1010.8,164,1.3,71,90.6,141
2018,6,18,9,26,-66,34.9,23,5.9,1011.2,194,1.4,58,83.4,289
2018,6,18,10,27.1,-61,44.2,22.7,5.98,1011.5,215,1.8,44,76.8,348
2018,6,18,11,27.5,-52,67.6,22.7,6.05,1011.5,226,2.2,32,75.3,249
2018,6,18,12,27.1,-31,81.1,23,6.1,1011.1,230,2.6,22,78.3,163
2018,6,18,13,26.7,8,65.4,23.3,6.15,1010.7,234,3,19,81.5,306
2018,6,18,14,26.6,41,70.6,23.4,6.15,1010.3,229,2.9,25,83,248
2018,6,18,15,26.6,57,83.2,23.4,6.1,1009.8,214,2.6,37,82.9,121
2018,6,18,16,26.6,63,80.5,23.4,6.05,1009.3,197,2.5,50,82.8,112
2018,6,18,17,26.7,66,63.9,23.5,6.01,1009.2,187,2.2,63,82.9,129
2018,6,18,18,26.8,67,68.6,23.7,5.98,1009.5,184,1.4,77,83.2,54
2018,6,19,7,24.4,-67,42,23.2,6.16,1010.7,171,0.9,85,92.9,27
2018,6,19,8,24.8,-67,65.1,23.5,6.21,1011.2,199,0.6,71,92.6,75
2018,6,19,9,25.3,-66,84,23.9,6.29,1011.8,245,1,58,91.8,70
2018,6,19,10,25.8,-61,76.5,24.3,6.37,1012.4,260,1.7,44,91,154
2018,6,19,11,26.2,-52,62.1,24.6,6.38,1012.4,257,1.9,32,91,295
2018,6,19,12,26.3,-31,57,24.8,6.32,1011.8,243,1.9,22,91.6,373
2018,6,19,13,26.4,8,55.2,25.1,6.27,1011.3,228,1.9,19,92.2,398
2018,6,19,14,26.4,41,53.6,25.1,6.23,1010.7,222,2,25,92.4,391
2018,6,19,15,26.3,57,58.5,24.9,6.21,1010.3,224,1.9,36,92.2,302
2018,6,19,16,26.2,63,69.5,24.8,6.19,1009.9,226,1.9,49,92.1,175
2018,6,19,17,26.2,66,70.3,24.6,6.12,1009.8,230,1.6,63,91.2,108
2018,6,19,18,26.3,67,65.4,24.5,5.98,1010.3,240,1.1,77,89.7,56
2018,6,20,7,24.7,-67,45.7,23.1,5.83,1012.2,115,0.5,85,90.8,22
2018,6,20,8,25.3,-67,3.8,23.2,5.83,1012.5,136,0.4,72,87.8,227
2018,6,20,9,26.3,-66,0,23,5.82,1012.7,157,0.6,58,82.2,447
2018,6,20,10,27.2,-61,0,22.8,5.81,1012.9,167,0.8,44,76.9,637
2018,6,20,11,27.8,-52,0,22.9,5.78,1012.8,176,1,32,75,782
2018,6,20,12,27.9,-31,0,23.3,5.76,1012.3,184,1.2,22,76.1,869
2018,6,20,13,28.1,8,1.2,23.7,5.73,1011.8,189,1.5,19,77.1,879
2018,6,20,14,28.1,41,13.8,23.8,5.7,1011.4,187,1.6,25,77.6,723
2018,6,20,15,28,57,36.9,23.7,5.68,1010.9,178,1.5,36,77.6,463
2018,6,20,16,27.9,63,38.8,23.6,5.65,1010.5,170,1.6,49,77.5,333
2018,6,20,17,27.9,66,27.9,23.7,5.67,1010.4,166,1.4,63,77.6,262
2018,6,20,18,28.2,67,65.7,24,5.72,1010.7,166,1,77,77.8,63
2018,6,20,19,28.5,66,23.1,24.3,5.77,1011,167,0.7,90,78,7
2018,6,21,7,25.5,-67,32.5,24.3,5.54,1012.4,110,1.3,85,92.7,39
2018,6,21,8,26.2,-67,3,24.3,5.51,1012.7,121,1.2,72,89.1,218
2018,6,21,9,27.1,-66,0,23.8,5.55,1012.9,141,1.1,58,82.6,439
2018,6,21,10,27.9,-61,1.9,23.4,5.58,1013,163,1.1,45,76.7,616
2018,6,21,11,28.2,-52,24.1,23.4,5.63,1012.9,182,1.2,32,75.3,591
2018,6,21,12,28,-31,54.9,23.8,5.68,1012.5,200,1.2,22,78.1,385
2018,6,21,13,27.7,8,70.1,24.2,5.73,1012.2,215,1.4,19,81.1,264
2018,6,21,14,27.7,41,80.6,24.3,5.74,1011.6,220,1.4,25,81.9,159
2018,6,21,15,27.7,57,37.7,24,5.72,1010.9,216,1.2,36,80.6,453
2018,6,21,16,27.7,63,79.1,23.8,5.7,1010.2,210,1,49,79.4,120
2018,6,21,17,28,66,87.9,23.8,5.73,1010,202,0.7,63,78,43
2018,6,21,18,28.5,67,83.2,24,5.79,1010.4,172,0.2,77,76.4,24
2018,6,22,7,25.2,-67,14.1,24.1,5.8,1012.3,111,1.1,85,93.9,32
2018,6,22,8,25.6,-67,3.8,24.2,5.77,1012.7,113,0.9,72,91.9,207
2018,6,22,9,26,-66,36,23.7,5.73,1012.9,132,0.7,58,87.6,259
2018,6,22,10,26.4,-61,22.3,23.3,5.69,1013.1,159,0.7,45,83.4,496
2018,6,22,11,26.7,-52,1.9,23.3,5.66,1013,190,0.4,32,81.7,753
2018,6,22,12,27,-31,0,23.7,5.64,1012.4,291,0.4,22,82.2,856
2018,6,22,13,27.3,8,6,24.1,5.62,1011.9,314,1,19,82.8,824
2018,6,22,14,27.2,41,24.2,24.3,5.6,1011.4,318,1.4,25,83.9,624
2018,6,22,15,26.9,56,12.7,24.2,5.59,1010.8,318,1.4,36,85.6,618
2018,6,22,16,26.5,63,30.5,24.2,5.57,1010.1,319,1.5,49,87.3,397
2018,6,22,17,26.6,66,85.2,24.3,5.58,1009.9,322,1.5,63,87.1,51
2018,6,22,18,27.2,67,72.3,24.5,5.61,1009.9,327,1.5,77,85.2,39
2018,6,22,19,27.8,66,4.6,24.7,5.65,1009.9,332,1.4,90,83.4,8
